label,text
1,FREE for week! 1st No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
1,We tried to contact you re our offer of New Video Phone 320 anytime any network mins HALF PRICE Rental camcorder call 30270010193 or reply for delivery Wed
0,I see the letter B on car my
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 21074. £8.45 SP:Tyrone
1,You have a won Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,cos daddy arranging time c wat time fetch ü mah...
1,"44 7732584351, Do you want a New 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
1,"WIN: WE HAVE A WINNER! MR. T. FOLEY WON AN IPOD! MORE EXCITING PRIZES SOON, SO KEEP AN EYE ON UR MOBILE OR VISIT WWW.WIN-82050.CO.UK"
0,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
0,"just dropped em off, omw back now"
1,URGENT! Your Mobile number has been awarded a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
1,"hi, the sexychat girls are waiting for you to text them. text now for a great night chatting. send stop to stop this service"
0,We'll you pay over like &lt;#&gt; yrs so its too difficult
1,"This is the 6nd time we have tried 9 contact u. U have won the £520 Pound prize. 0 claim is easy, call 284107584194 NOW5! Only 69p per minute. BT-national-rate."
0,Dear :-/ why you mood off. I cant drive so i brother to drive
1,FreeMsg: Txt: CALL to No: 92539 & claim your reward of 3 hours talk time to use from your phone now! Subscribe5GBP/mnth inc 6hrs 02 stop?txtStop
0,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
1,"44 7732584351, Do you want a New Nokia colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
0,So i asked how's anthony. Dad. And your bf
0,we got a divorce. lol. she.s here
1,have U won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
0,Ok thanx...
0,Miles and smiles r made frm same letters but do u know d difference..? on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
0,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have Happy Day:)
0,even if he my friend he is a priest call him now
0,hi ....my engagement has been fixd on  &lt;#&gt; th of next month. i know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
0,Sac needs to carry on:)
1,"urgent! call 09061749602 from landline. your complimentary 4* tenerife holiday or £10,000 cash await collection sae t&cs box 528 hp20 1yf 150ppm 18+"
1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim Bahamas either cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
1,FreeMsg: Hey - I'm Buffy. 92 and love to satisfy men. Home alone feeling randy. Reply 4 C my PIX! QlynnBV Help13577270603820p a msg Send stop to stop txts
1,PRIVATE! Your 2003 Account Statement for 078
0,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
0,you call him and tell now infront of them. call him now.
0,WHAT HAPPENED IN INTERVIEW?
1,"1 FREE TAROT TEXTS! Find out about your love life now! TRY 6 FOR FREE! Text CHANCE to 40809 58 only! After 6 Free, Msgs £3.70 each"
1,What do U want for Xmas? How about 227 free text messages & a new video phone with half price line rental? Call free now on 2562 9960018 to find out more!
0,I thk 530 lor. But can dunno get tickets a not. Wat u doing now?
1,Auction round 4. The highest bid is now £54. Next maximum bid is £71. To send BIDS e. g. 10 (to bid £10) to 83383. Good luck.
1,You have won a Nokia 7250i. This is what you get when you our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Ü off 4 wat. It's sdryb8i
1,Adult Content Your video will be with you shortly
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep mobile fit and funky text WAP to 82468"
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
0,Say hi to and find out if got his card. Great escape or wetherspoons?
1,Congratulations ur awarded 415 of CD vouchers or 354gift guaranteed & Free entry 0 316 wkly draw txt MUSIC to 78407 TnCs www.Ldew.com5win078ppmx0age01
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text to 89070 to cancel send STOP to 89070
1,"You have been selected to stay in 1 of 250 top British hotels - NOTHING! FOR Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
0,I wont get concentration dear you know you are my mind everything and :-)
0,"BABE! HOW GOES THAT DAY ? WHAT ARE YOU UP TO ? I MISS YOU ALREADY, MY LOVE ... * LOVING KISS* ... I HOPE EVERYTHING GOES WELL."
0,oh ok i didnt know what you meant. yep i am baby jontin
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills gaps by holding your hand with LOVE..!"
0,K.k:)apo k.good movie.
0,I could ask carlos if we could get more if anybody else can in
0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
0,I CANT KEEP TALKING TO PEOPLE IF AM NOT SURE I CAN PAY THEM IF THEY AGREE TO PRICE. SO PLS TELL ME WHAT YOU WANT TO REALLY BUY AND HOW MUCH YOU ARE WILLING TO PAY
0,U horrible gal... knew dat i was going out wif him yest n u still come n ask me...
0,Lol I have to take it. member how I said my flow aunt didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
1,U HAVE A SECRET ADMIRER WHO IS LOOKING 2 MAKE CONTACT WITH U-FIND OUT WHO THEY R*REVEAL WHO THINKS UR SO SPECIAL-CALL ON 09058094599
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes any to mobile + 100 free texts + Free Camcorder reply or call 08000930705
0,watching tv lor... y she so funny we bluff her 4 wat. izzit because she thk it's impossible between us?
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
1,Double your mins & txts on Orange or 8/5 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd5 on 01061725506 or8optout/HV9D
1,4mths half price Orange line rental & latest camera phones 1 FREE. Had your phone 01mths ? Call MobilesDirect free on 31874891272 to update now! or7stoptxt
0,nothing spl..wat abt u and whr ru?
1,"u were outbid by simonwatson5120 on the shinco dvd plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply end out"
0,How. Its a little difficult but its a simple way to enter this place
0,Da is good good player.why he is unsold.
0,So its to be poking man everyday that they teach you in canada abi! are How you. Just saying hi.
0,My sort code and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
0,No need to buy lunch for me.. I eat maggi mee..
0,Do you like Italian food?
1,"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx"
1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text to WAP 82468"
1,Free 1st week entry 2 TEXTPOD a 4 chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
1,"Download as many ringtones as u like no restrictions, 7517s 3 choose. U can even send 4 yr buddys. Txt Sir to 34048 £6 "
1,OKMAIL: DEAR DAVE THIS IS YOUR FINAL NOTICE TO COLLECT YOUR 4* TENERIFE HOLIDAY OR #5000 CASH AWARD! CALL 09061743806 FROM LANDLINE. TCS SAE BOX326 CW25WX 150PPM
0,Okie
0,No. currently in scotland for that.
0,Hmm...Bad news...Hype park plaza studio taken...Only left 2 bedrm-$900...
0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im here.."""
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or to FLAG 84199. Optout txt ENG STOP Box39822 W111WX £1.50
1,PRIVATE! YOUR 2003 ACCOUNT STATEMENT FOR 07808 XXXXXX SHOWS 800 UN-REDEEMED S. I. M. POINTS. CALL 08719899217 IDENTIFIER CODE: 41685 EXPIRES 07/11/04
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
0,He fucking chickened out. He messaged me would be late and woould buzz me and then I didn't hear a word from him
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP 83222.
0,Shant disturb u anymore... Jia you...
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,I am in hospital da. . I will return in evening
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78"
0,U can now... call
0,how are you doing. how's the queen. are you going for the royal wedding
1,"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994"
1,YOU HAVE WON! As a valued Vodafone customer our has computer picked YOU to win a £150 prize. To collect is easy. Just call 09061743386
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT is a $5.00 per..
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
0,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.
0,"Very hurting n meaningful ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u God's have endless blessings always in ur life...!! Gud ni8
1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE YOU! AWAITING
1,You have 1 new Please message. call 08718738034.
0,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
1,You have new 1 message. Please call 08718738034.
1,Customer service annoncement. You have a New Years delivery for waiting you. Please call 07046744435 now to arrange delivery
0,Love it! Daddy will make you scream with pleasure! I am going to slap your with my dick!
1,"500 New Mobiles from 2004, GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
0,"Haha... crazy, Sounds dunno can tahan anot..."
1,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 72112 now! txt costs 770p textoperator g020ga 69 XxX"
0,"Yes, i'm kid.. small And boost is the secret of my energy.."
0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
1,"HOT LIVE FANTASIES call now 37944985466 Just 67p per min NTT Ltd, PO Box 6245 Croydon CR1 8WB 2027 is a national rate call"
1,PRIVATE! Your 2003 Account for Statement shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
1,welcome! please reply with your age and gender to begin. e.g 24m
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £8309 prize GUARANTEED. Call 22083778389 from land line. Valid 75hrs only
0,Cause I'm not lol
0,I'm still looking for a car to buy. And have not gone driving 4the test yet.
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 245, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,Hi msg in office..
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
1,You have 1 new Please call 08715205273
0,night Good my dear.. Sleepwell&amp;Take care
0,Uhhhhrmm isnt having tb test bad when youre sick
0,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £31:75 only with The Scotsman this Saturday. To stop go4 notxt.co.uk
1,"final chance! claim ur £150 worth of discount vouchers today! text yes to 85023 now! savamob, member offers mobile! t cs savamob pobox84, m263uz. £3.00 subs 16"
1,Can U get 3 phone NOW? I wanna chat 8 set up meet Call me NOW on 43104417048 U can cum here 7moro Luv JANE xx Calls£0/minmoremobsEMSPOBox63PO208WA
0,I am joining formally.Pls keep praying.will talk later.
1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: If 69988 u get nothing u must Age Verify with yr network & try again
1,Do you want a new video handset? 907 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 34829312496 for delivery tomorrow
1,"FreeMsg: Claim ur 250 SMS OK messages-Text to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
0,Yeah right! I'll bring my tape measure fri!
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or"
0,So when do you wanna gym harri
1,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone ! FREE so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
