text,label
Ulaşım kartınızdaki bakiye azaldı. Lütfen yükleme noktalarından veya mobil uygulamadan yükleme yapınız.,0
Musteri temsilcimizle gorustugunuz icin tesekkurler. Hizmetimiz hakkinda dusuncelerinizi merak ediyoruz.,0
Satilik sifir dairelerimiz icin kampanya basladi. Detaylar icin bizi ziyaret edin veya arayin.,0
Etkinlik biletiniz onaylandi. Etkinlik gunu kapida QR kodunuzu gostermeniz yeterlidir.,0
Yarin sabahki toplantida gorev dagilimi yapilacak. Lutfen hazirlikli gelin.,0
"Siyasi adayimiz Ahmet Yilmaz, yarin meydanda halka seslenecek. Katilimlarinizi bekliyoruz.",0
STK uyeliginiz onaylanmistir. Dernek calismalarimiz hakkinda bilgi almak icin bultenimizi takip edin.,0
Güvenlik sistemi güncellendi. Yeni şifreleme yöntemini kullanmak için uygulamaya giriş yapın.,0
Istihdam fuarimiza davetlisiniz! Bir cok firma ile yuz yuze gorusme imkani yakalayin.,0
Saglikli yasam projemize katildiginiz icin tesekkurler. Gunluk su tuketiminizi takip etmeyi unutmayin.,0
Ucak biletiniz hazir! Ucus saatiniz 12:00. Havalimanina 2 saat once gitmeyi unutmayin.,0
Digger duyurularimizi takip etmeyi unutmayin. Iyi gunler dileriz.,0
Kredi basvurunuz onaylandi! Detaylar icin linke tiklayin: www.dolandirici-link.com,1
"Canim, aksam isten gelirken markete ugramam gerekiyor mu? Liste yaparsan iyi olur.",0
"Sayin musterimiz, kredi kartinizdan yapilan 1500 TL tutarindaki alisveris onayiniz icin kodu girin: 123456",0
Kargonuz dagitime cikmistir. Kurye takip: 556677. Adreste bulunmaniz rica olunur.,0
"Yatirim fonlarimizda yil sonu getirisi %40! Hemen portfoyunuzu olusturun, kazanmaya baslayin.",0
"Oglum, yarin aksamki yemek icin erken gelmeyi unutma, hep beraber oturacagiz.",0
Dogrulama kodunuz 998877. Bu kodu kimseyle paylasmayin.,0
Hukuksal surec baslatilmistir. Detaylar icin icra dairesinden gelen tebligati kontrol ediniz.,0
Online egitim platformumuza %50 indirimle uye olun. Yeni kurslarimiz yayinda!,0
"Operatorunu degistir, avantajli tarife kullan! Hemen gecis yapmak icin mesaj atin.",0
Doktor randevunuz oluşturuldu. 20 Ekim saat 10:00'da hastanede olun.,0
Sepetinizde urunler kaldi! Hemen tamamlamak icin tiklayin: www.magaza.com,0
Belediye emlak vergisi odemeleri basladi. Son gun 30 Kasim. Odemenizi geciktirmeyin.,0
"Metro hatti uzerinde calisma yapilacagindan, ulasim gecici sureyle durdurulmustur.",0
Musteri memnuniyet anketimize katildiginiz icin hediye puan kazandiniz!,0
Satilik daire ilanlarimizi incelemek ister misiniz? Hemen web sitemize goz atin.,0
Festival davetiyeniz hazir! Arkadaslarinizla gelebilirsiniz.,0
Sirket ici duyuru: Yarin saat 09:00'da herkesin ofiste olmasi zorunludur.,0
Siyasi kampanyamiza destekleriniz cok onemli. Bagis yapmak icin linke tiklayin.,0
Dernegimizin yillik genel kurulu yapilacaktir. Butun uyelerimizi bekleriz.,0
Hesabinizin guvenligi icin sifrenizi 6 ayda bir yenilemeniz gerekmektedir.,0
Yeni is ilanlarimiz yayinlandi. Kariyer sayfasi uzerinden basvuru yapabilirsiniz.,0
Saglik ocagindaki kaydiniz guncellenmistir. Detayli bilgi icin sisteminizi kontrol edin.,0
Otel rezervasyonunuz onaylandi. Iyi tatiller dileriz!,0
Hava durumu uyarisi: Yarin siddetli firtina bekleniyor. Tedbirli olun.,0
Kredi kartı bilgilerinizi çalmak için açılmış sahte banka sitesi. Sakın tıklamayın.,1
"Tatlim, aksam gelis yolunda bir markete ugrayip icecek bir seyler alir misin?",0
"Sayin musterimiz, hesabinizdan 2000 TL havale yapilmistir. Siz yapmadiysaniz bize ulasin.",0
"Kargonuz subeye ulasti, bugun teslim alabilirsiniz.",0
Altin fiyatlarinda artis beklentisi! Yatirimlarinizi hemen değerlendirin.,0
"Annem, aksamkı yemekte neler yapacaksın? Yardima gelmemi ister misin?",0
Onay kodunuz: 112233. Bu kodu kimseyle paylasmayin.,0
Hukuksal haklariniz icin randevu alabilirsiniz. Ucretsiz danismanlik hizmetimiz basladi.,0
Ingilizce kursuna baslamak ister misiniz? Detaylar icin bizi arayin.,0
Operatorunuzden haftalik 5GB hediye! Hemen aktive edin.,0
Randevunuzu ertelemek isterseniz muster hizmetlerini arayabilirsiniz.,0
E-ticaret satislarimizda son gun! Sepetinizdeki urunleri hemen satin alin.,0
Vergi dairesinden borc bildirimi. Borcunuzu 30 gun icerisinde odeyiniz.,0
Toplu tasıma kartiniza 50 TL yukleme yapildi.,0
Musteri hizmetleri anketimize katildiginiz icin tesekkur ederiz.,0
"Emlak piyasasinda firsatlar! Hemen bizi arayin, detaylari goruselim.",0
Konser bileti onayiniz alindi. İyi eğlenceler!,0
Ise alim sureci devam ediyor. Ilgili departmanin cevabini bekliyoruz.,0
Siyasi miting icin yarin meydanda bulusuyoruz.,0
STK calismalarimizda bize destek oldugunuz icin tesekkurler.,0
Guvenlik bildirimleri artik uygulamadan gonderilecek. Ayarlarini kontrol edin.,0
Is arayan adaylar icin yeni platformumuz yayinda. Hemen uye olun.,0
Sistemlerimizde kayıtlı olan Garanti BBVA kredi kartınız ile 5000 TL üzeri harcama yapıldı. İşlem size ait değilse 0850 222 0 222 numaralı hattımızı arayınız.,0
"Hafta sonu arkadaş grubuyla gerçekleştireceğimiz mangal etkinliğine katılıyor musun? Et ve içecek listesini WhatsApp grubuna yazdım, kontrol edip eksiğin varsa haber verir misin?",0
Trendyol'dan verdiğiniz 123456789 numaralı siparişiniz yola çıktı. Kargonuzu güncel olarak takip etmek için uygulamamızı ziyaret edebilirsiniz.,0
BetWin ailesine hoş geldiniz! İlk yatırımınıza özel %100 bonus hesabınıza tanımlandı. Hemen oynamaya başlamak için linke tıklayın: bit.ly/betwin-giris,1
"Oğlum yarın okuldan erken çıkacağım, beni iş çıkışı duraktan alır mısın? Annene de haber verdim, akşam yemeğinde geç kalmasın.",0
"Sayın veli, 5. sınıf öğrencimiz Can için düzenlenen veli toplantısı 15 Ekim Cuma günü saat 14:00'de konferans salonunda yapılacaktır. Katılımınız önemle rica olunur.",0
İşkur üzerinden yapmış olduğunuz başvuru değerlendirilmiştir. Mülakat için 20 Ekim tarihinde genel merkezimize davetlisiniz.,0
E-Devlet şifreniz süresi dolduğu için askıya alınmıştır. Yeniden aktif etmek ve ceza sorgulaması için linke tıklayınız: turkiye-gov-tr.xyz/giris,1
"Sayın Abonemiz, 1250 TL tutarındaki fatura borcunuz son ödeme tarihini geçmiştir. İşlem yapılmaması durumunda hattınız iletişime kapatılacaktır.",0
Kargo paketiniz teslimat adresine getirildi ancak evde kimseye ulaşılamadı. Ücreti ödenmeyen gönderinizi almak için tıklayınız: bit.ly/kargo-onay,1
Diş hekimi randevunuz yarın saat 10:00'dadır. Lütfen 15 dakika önce klinikte hazır bulununuz. İptal için 0212 999 88 77 numarayı arayabilirsiniz.,0
Netflix aboneliğinizin ödeme yöntemi güncellenemedi. Yayın akışının kesilmemesi için lütfen hesap ayarlarından kart bilgilerinizi güncelleyin.,0
"İstanbul Kadıköy'de deniz manzaralı 3+1 daire fırsatı! Hemen arayın, uygun kredi imkanlarıyla ev sahibi olun. Detaylar: 0532 111 22 33",0
"Bireysel emeklilik sistemine geçiş yapmak için son gün! Şimdi yatırım yapın, geleceğinizi şimdiden güvence altına alın. Başvuru için tıklayın: fon-emeklilik.com",0
"Sayın vatandaşımız, 30 Ağustos Zafer Bayramı etkinlikleri kapsamında düzenlenecek kortej yürüyüşüne tüm halkımız davetlidir. Katılımlarınız bizi onurlandıracaktır.",0
Üyelik kaydınızı tamamlamak için doğrulama kodunuz: 889214. Bu kodu kimseyle paylaşmayınız.,0
Müşteri temsilcimiz ile görüşme sonrası memnuniyetinizi ölçmek isteriz. 1'den 5'e kadar puanlayarak bize geri bildirim bırakabilirsiniz.,0
Hukuk büromuza devredilen icra dosyanız için son gün! 48 saat içerisinde ödeme yapılmazsa maaş haczi süreci başlatılacaktır. Bilgi için: 0212 444 55 66,1
Türk Kızılayı'na yaptığınız bağış için teşekkür ederiz. İhtiyaç sahiplerine ulaşmamızda sağladığınız katkılar bizim için çok değerlidir.,0
Büyük indirim başladı! Seçili ürünlerde %70'e varan fırsatları kaçırmayın. Tüm mağazalarımızda ve online sitemizde geçerlidir.,0
"Sevgili vatandaşlar, şehrimize yapılacak yeni metro hattı projesiyle ilgili halk oylamasına katılıp görüşlerinizi iletmenizi bekliyoruz.",0
"THY biletiniz hazır! Uçuş numaranız TK1234, kalkış saatiniz 14:30. İyi uçuşlar dileriz.",0
Aşı randevunuz oluşturuldu. Aile hekiminize yarın saat 09:00'da başvurarak işleminizi gerçekleştirebilirsiniz.,0
Bu pazar gerçekleşecek olan doğa yürüyüşü etkinliğimize katılmak ister misin? Ekipmanlarınızı hazırlamayı unutmayın.,0
Otobüs biletinizi seçtiğiniz koltuk için onayladık. Seferiniz 18:00'de otogardan hareket edecektir. Hayırlı yolculuklar.,0
"Ev alarm sisteminizde hareket algılandı. Lütfen durumu kontrol edin, gerekirse güvenliğinize haber verin.",0
Hizmet kalitemizi artırmak için hazırladığımız kısa anketi doldurur musunuz? Katılımınız için size bir kahve ikram ediyoruz.,0
"Yarınki toplantı için sunum dosyalarını hazırladım. Dosyaları paylaşımlı alana yükledim, kontrol edebilirsin.",0
Tebrikler! Çekilişimizden bir adet tablet kazandınız. Ödülünüzü almak için buraya tıklayın ve adres bilgilerinizi girin: odul-al.com,1
Hava durumu: Bugün İstanbul'da gök gürültülü sağanak yağış bekleniyor. Dışarı çıkarken hazırlıklı olmanız önerilir.,0
Dijital cüzdanınızla yapacağınız tüm market alışverişlerinde 50 TL iade! Kampanya 31 Ekim'e kadar geçerlidir.,0
Yarınki akşam yemeği için rezarvasyonunuzu saat 20:00'ye aldık. Bekleriz.,0
Dijital yayın platformu üyeliğiniz iptal edildi. Tekrar başlatmak için linke tıklayın: bit.ly/yenile,1
Hafta sonu kursu kayıtlarımız başladı. Erken kayıt indirimi için merkezimize uğrayabilirsiniz.,0
Yeni açılan şubemizde çalışacak deneyimli satış danışmanları arıyoruz. Başvuru için özgeçmişinizi gönderin.,0
Kargo paketiniz şubede bekliyor. Teslim almazsanız iade edilecektir. Lütfen hemen gelin.,0
Siyasetin geleceği üzerine yapacağımız panelde sizi de aramızda görmekten mutluluk duyarız.,0
Evinizdeki güvenlik kamerasını canlı izlemek için uygulamayı güncelleyin.,0
Havalimanına ulaşım için özel transfer hizmetimizden yararlanmak ister misiniz? İndirimli fiyatlar sizi bekliyor.,0
Anketimize katılarak 500 TL değerinde hediye çeki kazanma şansı yakalayın. Sadece 2 dakikanızı alacak.,1
Yatırım fonlarımızda %20 artış! Detaylı bilgi almak için danışmanlarımızla görüşün.,0
Haftalık sağlık bültenimiz yayınlandı. Kış aylarında bağışıklığı güçlendirmek için önerilerimizi okuyun.,0
Yarınki uçuşunuz için online check-in işlemlerini başlatabilirsiniz. İyi uçuşlar!,0
"Kira ödemenizi zamanında yapmadınız. Lütfen en kısa sürede ödeme yapın, aksi takdirde yasal süreç başlayacaktır.",0
Derneğimizin yıllık genel kurul toplantısı cumartesi günü yapılacaktır. Üyelerimizin katılımını bekliyoruz.,0
Kredi puanınız düştü! Hemen yükseltmek için tıklayın ve işlemleri tamamlayın.,1
Kampanya kodu: INDIRIM20. Sepetinizdeki ürünlerde anında indirim kazanın.,0
Doğum gününüz kutlu olsun! Sizin için özel bir indirim tanımladık.,0
Yarın iş görüşmesine giderken yanınıza diploma fotokopisini almayı unutmayın.,0
Ücretsiz deneme üyeliğiniz sona eriyor. Devam etmek için kredi kartı bilgilerinizi onaylayın.,0
"Tebrikler, çekiliş kazananı oldunuz! Adresinizi onaylamak için arayın: 0850 000 00 00",1
Yarınki ders programı değişti. Yeni programı sistemden görebilirsiniz.,0
"Kargo şubenize geldi, bugün dağıtıma çıkacaktır.",0
Yarın akşamki toplantıda görüşürüz. Hazırlıkları tamamladım.,0
Belediyemiz tarafından düzenlenen ücretsiz konser etkinliğimize tüm halkımız davetlidir.,0
Güvenlik uyarısı: Hesabınıza farklı bir cihazdan giriş yapıldı. Siz değilseniz hemen şifrenizi değiştirin.,0
Metro çalışma saatlerinde düzenleme yapıldı. Güncel saatler için uygulamamıza bakın.,0
Sağlığınız için düzenli kontrolleri ihmal etmeyin. Randevu almak için tıklayın.,0
Tatil fırsatlarını kaçırmayın! Erken rezervasyon ile %40 indirim sizi bekliyor.,0
Anketi doldurana hediye! Görüşleriniz bizim için çok önemli.,1
Yatırımınızın getirisi hesabınıza yattı. Detayları mobil şubeden görebilirsiniz.,0
Hukuki sürecinizle ilgili önemli gelişme! Detayları öğrenmek için arayın.,1
Kişisel verilerinizin güvenliği için şifrenizi düzenli olarak güncelleyin.,0
Ailece yapacağımız hafta sonu gezisi için hazırlıklarınızı tamamlayın.,0
Bahis oynamak için tek adres! İlk yatırıma bonus sizi bekliyor.,1
E-devlet üzerinden yeni bir bildiriminiz var. İncelemek için giriş yapın.,0
Operatörünüzden müjdeli haber! Tarifenize ek 5GB hediye tanımlandı.,0
Müşteri memnuniyetimiz için verdiğiniz puan bizi çok mutlu etti. Teşekkürler!,0
Diğer kategorideki işlemlerinizle ilgili bir hatırlatma notu.,0
Yeni emlak projelerimizden ev sahibi olmak çok kolay! Hemen arayın.,0
Toplantı saatini 14:00 olarak güncelledik. Bilginize.,0
Siyasi kampanyamız kapsamında desteklerinizi bekliyoruz.,0
Stk üyeliğiniz onaylandı. Aramıza hoş geldiniz!,0
Randevunuz iptal edildi. Yeni tarih belirlemek için bizi arayın.,0
Eğitim sürecinizde başarılar dileriz. Kaydınız tamamlanmıştır.,0
Kargonuz yola çıktı. Takip numarası: 99887766.,0
Güvenliğiniz için bu kod ile doğrulama yapın: 665544.,0
Bankanızdan gelen bu mesaj ile limit artışınızı onaylayın.,0
Eticaret alışverişiniz için fatura oluşturuldu. Teşekkürler.,0
Bugün yapılacak toplantıya katılımcı bekleniyor.,0
"Ulaşım kartınızda bakiye kalmadı, lütfen yükleme yapın.",0
Sağlıklı günler dileriz. İlaç hatırlatıcınız kuruldu.,0
Seyahat bilgileriniz doğrulanmıştır. İyi yolculuklar.,0
"Bu anketimiz sonlandırıldı, teşekkürler.",0
Yatırım hesabınızdaki vergi iadesi hakkında bilgilendirme.,0
Hukuki destek hattımızdan size ulaşmak istiyoruz.,0
Kişisel hesabınızdan bir güvenlik uyarısı aldık.,0
Aile toplantımız Pazar günü gerçekleşecek.,0
"Bahis sitesine hemen girin, 1000 TL kazanın.",1
Kamu hizmeti için e-imza onayınız gerekli.,0
Operatör değişiminiz başarılı oldu.,0
Müşteri temsilcimiz size yardımcı olmak için hazır.,0
Diğer işlemleriniz sıraya alındı.,0
Emlak ilanınız yayına girdi.,0
Haftalık iş raporunuzu kontrol edin.,0
"Siyasi görüşleriniz bizim için değerli, oy kullanın.",0
Stk etkinlik takvimimiz ektedir.,0
"Randevu saatiniz yaklaştı, lütfen hazırlıklı olun.",0
Eğitim sertifikanız hazırlanıyor.,0
Kargo teslimatınız bugün gerçekleşecek.,0
OTP kodunuz: 445566. Bu kodu kimseyle paylaşmayın.,0
Garanti BBVA hesabınızdan 5000 TL tutarında havale gerçekleşmiştir. İşlem size ait değilse hemen 444 0 333'ü arayın.,0
Yatırım hesabınızdaki hareketlilik nedeniyle 25000 TL kar elde ettiniz. Kazancınızı çekmek için linke tıklayın: bit.ly/yatirimfirsat,1
"Sayın veli, çocuğunuz Ali bugün okula gelmemiştir. Durumu lütfen kontrol ediniz. Özel Bilge Koleji.",0
Kargonuz şubeye ulaştı. Dağıtıma çıkması için adresinizi doğrulayın: kargo-takip.com/dogrula,1
Trendyol'dan sipariş ettiğiniz ürün yola çıktı. Tahmini teslimat süresi yarın saat 15:00'e kadar olarak güncellendi.,0
Tebrikler! 100.000 TL bonus kazanmak için sitemize üye olun. Hemen bahis yapmaya başla: bahis-kazan.net,1
"Sayın müşterimiz, tarife süreniz dolmak üzeredir. Avantajlı paketler için Türk Telekom mağazalarına bekleriz.",0
Randevunuz 15 Mayıs saat 14:30'da diş hekimi Ahmet Bey ile onaylanmıştır. Lütfen 15 dakika önce klinikte olun.,0
Netflix aboneliğinizin ödemesi başarısız oldu. Hizmetin kesilmemesi için lütfen ödeme bilgilerinizi güncelleyin.,0
"Merhaba, yarın akşamki yemeğe gelecek misin? Ayşe ile beraber geliyoruz, haber bekliyoruz.",0
"Sayın vatandaş, e-Devlet şifrenizle giriş yaptınız. Bu işlem size ait değilse lütfen hemen bildirimde bulunun.",0
X markasından aldığınız ürün için anketimize katılarak 50 TL hediye çeki kazanın. Linke tıklayın: anket.xyz,1
Tüm ev sahibi adaylarına müjde! İstanbul'da merkezi konumdaki dairelerimiz için uygun kredi seçenekleri sizi bekliyor.,0
Diş ağrınız için randevu oluşturmak isterseniz 0212 999 88 77 numarasından bize ulaşabilirsiniz. Sağlıklı günler dileriz.,0
"İnternet bankacılığı giriş kodunuz: 458921. Bu kodu kimseyle paylaşmayınız, çalışanlarımız dahil.",0
"Değerli üyemiz, Pazar günü düzenleyeceğimiz geleneksel piknik etkinliğimize katılımınızı bekliyoruz. Detaylar dernek sayfamızda.",0
İş başvurunuz değerlendirilmiş olup mülakat için yarın saat 10:00'da ofisimize bekleniyorsunuz. Başarılar dileriz.,0
Yarınki uçuşunuz için online check-in işlemlerini başlatabilirsiniz. Pegasus Havayolları iyi uçuşlar diler.,0
Hukuk büromuzdan gönderilmiştir. Hakkınızda başlatılan icra takibini durdurmak için lütfen 0532 111 22 33'ü arayınız.,1
"Tüm ürünlerde %70 indirim başladı! Son gün bu gece yarısı, fırsatı kaçırma. Hemen siteye git: giyimmarket.com",1
"Merhaba oğlum, markete giderken ekmek ve süt almayı unutma. Akşam yemeğine gelmeyi unutma.",0
"Sayın üyemiz, seçim çalışmalarımız kapsamında düzenleyeceğimiz mitinge katılımınızı rica ederiz. Seçim senin!",0
Otobüs biletiniz başarıyla oluşturuldu. Hareket saati: 22:30. Peron: 14. İyi yolculuklar.,0
İş arayışınızla ilgili yeni ilanlarımız yayınlandı. Kariyer.net üzerinden bildirimlerinizi kontrol edebilirsiniz.,0
Güvenlik uyarısı: hesabınız farklı bir IP adresinden giriş yapıldı. Eğer siz değilseniz şifrenizi değiştirin.,0
"Acil ihtiyaçlarınız için hızlı kredi imkanı! Belgisiz, imzasız 5 dakikada hesabınızda. Başvuru: kredi-hizli.com",1
"Sevgili müşterimiz, geri bildirimleriniz bizim için çok değerli. Hizmet kalitemiz hakkında lütfen bir dakikanızı ayırıp yorum yapın.",0
Diğer tüm işlemleriniz için 7/24 destek hattımıza ulaşabilirsiniz. Size nasıl yardımcı olabiliriz?,0
Yatırım fonlarında %20 artış! Uzman danışmanlarımızla portföyünüzü oluşturun. Detaylar için arayın: 0212 555 00 00,0
Eğitim programımıza kaydınız başarıyla tamamlandı. Dersler Pazartesi günü saat 09:00'da başlayacaktır.,0
"Akşamki partiye geliyor musun? Adresi mesaj atıyorum, geç kalma lütfen.",0
